"Country","Issuer","Currency","Face value","Title","Type","Year range","Shape","Composition","Weight","Diameter","Year","Gregorian year","Mintmark","Quantity","Grade","Collection","From set","Estimate (INR)"
"Myanmar","Myanmar","Third kyat (1952-date)","5","5 Kyats","Standard circulation banknotes","1996-1997","Rectangular","Paper (Thick paper)","","130","","1996","","1","UNC","","","77.05"
"Myanmar","Myanmar","Third kyat (1952-date)","10","10 Kyats","Standard circulation banknotes","1973","Rectangular","Paper","","145","","1973","","1","","","",""
"Nepal","Nepal","Rupee (1932-date)","0.25","25 Paisa - Birendra Bir Bikram","Standard circulation coins","1971-1982","Round","Copper-nickel (75% Copper, 25% Nickel)","3.05","18.5","2035","1978","","1","","","",""
"Nepal","Nepal","Rupee (1932-date)","0.25","25 Paisa - Birendra Bir Bikram (large type)","Standard circulation coins","1982-1993","Round","Aluminium","1.8","24.5","2046","1989","","1","","","",""
"Nepal","Nepal","Rupee (1932-date)","1","1 Rupee - Birendra Bir Bikram","Standard circulation banknotes","1993-1999","Rectangular","Paper","","106","","1993-1994","","1","","","",""
"Nepal","Nepal","Rupee (1932-date)","1","1 Rupee - Birendra Bir Bikram","Standard circulation banknotes","1993-1999","Rectangular","Paper","","106","","1995-1999","","2","","","",""
"Nepal","Nepal","Rupee (1932-date)","2","2 Rupees - Birendra Bir Bikram Shah","Standard circulation banknotes","1981-2001","Rectangular","Paper","","114","","2000-2001","","1","","","",""
"Nepal","Nepal","Rupee (1932-date)","5","5 Rupees - Birendra Bir Bikram","Standard circulation banknotes","1986-2001","Rectangular","Paper","","120","","1993-1995","","1","","","",""
"Nepal","Nepal","Rupee (1932-date)","5","5 Rupees - Gyanendra Bir Bikram (Black and white portrait)","Standard circulation banknotes","2002","Rectangular","Paper","","120","","2002","","1","","","",""
"Nepal","Nepal","Rupee (1932-date)","10","10 Rupees - Gyanendra Bir Bikram (Accession)","Circulating commemorative banknotes","2002","Rectangular","Polymer","","133","","","","1","","","",""
"Nepal","Nepal","Rupee (1932-date)","10","10 Rupees - Gyanendra Bir Bikram","Standard circulation banknotes","2005","Rectangular","Polymer","","133","","2005","","1","","","",""
"Netherlands","Netherlands Antilles","Gulden (1828-date)","0.05","5 Cents","Standard circulation coins","1971-1985","Square with rounded corners","Copper-nickel (75% copper, 25% nickel)","4.5","18","1981","1981","","1","VF","","","33.02"
"New Zealand","New Zealand","Dollar (1967-date)","0.02","2 Cents - Elizabeth II (2nd portrait)","Standard circulation coins","1967-1985","Round","Bronze","4.15","21.1","1981","1981","","1","VF","","","29.63"
"New Zealand","New Zealand","Dollar (1967-date)","0.05","5 Cents - Elizabeth II (2nd portrait)","Standard circulation coins","1967-1985","Round","Copper-nickel","2.83","19.43","1967","1967","","1","","","",""
"New Zealand","New Zealand","Dollar (1967-date)","0.5","50 Cents - Elizabeth II (2nd portrait)","Standard circulation coins","1967-1985","Round","Copper-nickel","13.61","31.75","1981","1981","","1","F","","","64.95"
"New Zealand","New Zealand","Dollar (1967-date)","1","1 Dollar - Elizabeth II (Berry Portrait; Royal Visit)","Non-circulating coins","1981","Round","Copper-nickel","28.28","38.61","1981","1981","","1","UNC","","","536"
"New Zealand","Tokelau","Dollar of New Zealand (1978-date)","0.02","2 Cents - Elizabeth II (4th portrait)","Non-circulating coins","2017","Round","Bronze","4.77","21","2017","2017","","1","AU","","","245.36"
"North Korea","North Korea","Second Won (1959-2009)","0.01","1 Chon (FAO)","Non-circulating coins","2002","Round","Brass","4.63","21.7","2002","2002","","1","AU","","","132.48"
"Norway","Norway","Krone (1875-date)","1","1 Krone - Harald V","Standard circulation coins","1997-2016","Round with a round hole","Copper-nickel (Cu 75%, Ni 25%)","4.3","21","2008","2008","","1","AU","","","30.82"
"Norway","Norway","Krone (1875-date)","50","50 Kroner (The sea that binds us together)","Standard circulation banknotes","2017","Rectangular","Paper","","125","2017","2017","","1","XF","","","506.35"
"Oman","Oman","Rial (1972-date)","0.01","10 Baisa - Qaboos","Standard circulation coins","1999-2013","Round","Copper clad steel","4.1","22.5","1420","1999","","1","VF","","","44.03"
"Oman","Oman","Rial (1972-date)","0.01","10 Baisa - Qaboos (National Day)","Circulating commemorative coins","2015","Round","Copper clad steel","4.1","22.5","1437","2015","","1","","","",""
"Oman","Oman","Rial (1972-date)","0.025","25 Baisa - Qaboos","Standard circulation coins","1975-1998","Round","Copper-nickel (75% Copper, 25% Nickel)","3","18","1410","1990","","1","VF","","","29.3"
"Oman","Oman","Rial (1972-date)","0.025","25 Baisa - Qaboos","Standard circulation coins","1999","Round","Copper-nickel","3.03","18","1420","1999","","1","AU","","","55.04"
"Oman","Oman","Rial (1972-date)","0.025","25 Baisa - Qaboos (National Day)","Circulating commemorative coins","2015","Round","Nickel clad steel","2.7","18","1437","2015","","1","AU","","","67.15"
"Oman","Oman","Rial (1972-date)","0.05","50 Baisa - Qaboos","Standard circulation coins","1975-1998","Round","Copper-nickel (75% Copper, 25% Nickel)","6.4","24","1418","1998","","1","VF","","","72.64"
"Oman","Oman","Rial (1972-date)","0.1","100 Baisa - Qaboos bin Sa'id","Standard circulation banknotes","1987-1994","Rectangular","Paper","","120","1409","1989","","1","","","",""
"Oman","Oman","Rial (1972-date)","0.1","100 Baisa - Qaboos bin Sa'id","Standard circulation banknotes","1995","Rectangular","Paper","","122","1416","1995","","1","VF","","","63.84"
"Oman","Oman","Rial (1972-date)","0.1","100 Baisa","Standard circulation banknotes","2020","Rectangular","Hybrid substrate (OPTIKS© substrate)","","120","1441","2020","","1","VF","","","36.33"
"Oman","Oman","Rial (1972-date)","0.2","200 Baisa - Qaboos bin Sa'id","Standard circulation banknotes","1987-1994","Rectangular","Paper","","130","1407","1987","","1","","","",""
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","0.25","25 Paisa","Standard circulation coins","1975-1981","Round","Copper-nickel (75% Copper, 25% Nickel)","4","20","1981","1981","","1","F","","",""
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","0.5","50 Paisa (Hejira)","Circulating commemorative coins","1981","Round","Copper-nickel","5","23","1401","1981","","1","XF","","","104.66"
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","1","1 Rupee (Hejira)","Circulating commemorative coins","1981","Round","Copper-nickel","6.5","26.5","1401","1981","","1","XF","","","118.93"
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","1","1 Rupee (with Urdu text ""Type B"" on reverse)","Standard circulation banknotes","1984-2002","Rectangular","Paper","","94","","1996","","1","UNC","","","84.21"
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","2","2 Rupees","Standard circulation banknotes","1978-1999","Rectangular","Paper","","108","","","","1","UNC","","",""
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","5","5 Rupees (Urdu text “Type B”)","Standard circulation banknotes","1984-2005","Rectangular","Paper","","128","","1989-1993","","1","","","",""
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","5","5 Rupees","Standard circulation banknotes","2008-2010","Rectangular","Paper","","115","2008","2008","","1","UNC","","","82.56"
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","10","10 Rupees","Standard circulation banknotes","2006-2026","Rectangular","Paper","","115","2020","2020","","1","","","",""
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","10","10 Rupees","Standard circulation banknotes","2006-2026","Rectangular","Paper","","115","2021","2021","","1","UNC","","","53.94"
"Pakistan","Pakistan","Rupee (decimalized, 1961-date)","20","20 Rupees","Standard circulation banknotes","2005-2007","Rectangular","Paper","","123","2006","2006","","1","UNC","","","118.88"
"Papua New Guinea","Papua New Guinea","Kina (1975-date)","1","1 Kina - Elizabeth II (Salt Water Crocodiles)","Standard circulation coins","2002-2004","Round with a round hole","Nickel plated steel","14.61","33.28","2004","2004","","1","AU","","","259.18"
"Peru","Peru","Sol (1863-1930) / Sol de Oro (1931-1985)","50","50 Soles de Oro","Standard circulation coins","1979-1983","Round","Aluminium bronze","9","28","1981","1981","","1","VF","","","57.22"
"Philippines","Philippines","Piso (1967-date)","0.5","50 Sentimo (Large type)","Standard circulation coins","1983-1990","Round","Copper-nickel","6","25","1989","1989","","1","F","","","18.83"
"Philippines","Philippines","Piso (1967-date)","1","1 Piso","Standard circulation coins","1975-1982","Round","Copper-nickel (75% Copper, 25% Nickel)","9.5","29","1981","1981","","1","VF","","","55.04"
"Philippines","Philippines","Piso (1967-date)","1","1 Piso (Small type)","Standard circulation coins","1991-1994","Round","Stainless steel","4","21.6","1994","1994","","1","VF","","","24.22"
"Philippines","Philippines","Piso (1967-date)","1","1 Piso (Non-magnetic)","Standard circulation coins","1995-2003","Round","Copper-nickel","6.1","24","1995","1995","PI","1","VF","","","22.02"
"Philippines","Philippines","Piso (1967-date)","2","2 Piso (Ang Bagong Lipunan; Seal type 3)","Standard circulation banknotes","1973-1978","Rectangular","Paper (90% Cotton, 10% Linen)","","160","","1973-1978","","1","","","",""
"Philippines","Philippines","Piso (1967-date)","10","10 Piso (Marcos Inauguration)","Circulating commemorative banknotes","1981","Rectangular","Paper (90% Cotton, 10% Linen)","","160","1981","1981","","1","UNC","","","150.81"
"Poland","Poland","Fourth Zloty (1995-date)","10","10 Zlotys","Standard circulation banknotes","1994","Rectangular","Paper","","120","1994","1994","","1","","","",""
"Portugal","Portugal","Escudo (1911-2001)","5","5 Escudos","Standard circulation coins","1963-1986","Round","Copper-nickel (75% copper, 25% nickel)","7","24.5","1981","1981","","1","F","","","26.42"
"Portugal","Portugal","Escudo (1911-2001)","25","25 Escudos","Standard circulation coins","1980-1986","Round","Copper-nickel","10.8","28.5","1981","1981","","1","VF","","","55.04"
"Portugal","Portugal","Escudo (1911-2001)","25","25 Escudos (International Year of Disabled People)","Circulating commemorative coins","1984","Round","Copper-nickel","11","28.5","","1984","INCM","1","XF","","","143.1"
"Portugal","Portugal","Escudo (1911-2001)","100","100 Escudos (International Year of Disabled Persons)","Circulating commemorative coins","1984","Round","Copper-nickel","17","34","","1984","","1","AU","","","198.14"
"Portugal","Portugal","Escudo (1911-2001)","100","100 Escudos (8th. print)","Standard circulation banknotes","1980-1985","Rectangular","Paper","","150","1981","1981","","1","AU","","",""
"Portugal","Portugal","Escudo (1911-2001)","1000","1000 Escudos (11th. print)","Standard circulation banknotes","1968-1982","Rectangular","Paper","","163","1981","1981","","1","XF","","",""
"Qatar","Qatar","Riyal (1973-date)","0.25","25 Dirhams","Standard circulation coins","1973-1998","Round","Copper-nickel (74.50% copper, 25.25% nickel)","3.5","20","1393","1973","","1","","","",""
"Qatar","Qatar","Riyal (1973-date)","0.25","25 Dirhams","Standard circulation coins","1973-1998","Round","Copper-nickel (74.50% copper, 25.25% nickel)","3.5","20","1396","1976","","1","","","",""
"Qatar","Qatar","Riyal (1973-date)","0.25","25 Dirhams","Standard circulation coins","1973-1998","Round","Copper-nickel (74.50% copper, 25.25% nickel)","3.5","20","1401","1981","","1","F","","",""
"Qatar","Qatar","Riyal (1973-date)","0.5","50 Dirhams","Standard circulation coins","1973-1998","Round","Copper-nickel (74.50% copper, 25.25% nickel)","6.5","25","1401","1981","","1","VF","","","66.05"
"Qatar","Qatar","Riyal (1973-date)","0.5","50 Dirhams","Standard circulation coins","1973-1998","Round","Copper-nickel (74.50% copper, 25.25% nickel)","6.5","25","1407","1987","","1","","","",""
"Qatar","Qatar","Riyal (1973-date)","1","1 Riyal (With marks for the blinds)","Standard circulation banknotes","2008-2015","Rectangular","Paper","","134","","","","2","","","",""
"Qatar","Qatar","Riyal (1973-date)","10","10 Riyals (With marks for the blinds)","Standard circulation banknotes","2008-2015","Rectangular","Paper","","146","","","","1","","","",""
"Russia","Russian Federation","Rouble (1998-date)","5","5 Roubles","Standard circulation banknotes","1997-2024","Rectangular","Paper","","137","1997","1997","","1","UNC","","","74.89"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","0.02","2 Kopecks","Standard circulation coins","1961-1991","Round","Manganese brass (58% Copper, 40% Zinc, 2% Manganese)","2","18","1981","1981","","1","XF","","","22.02"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","0.1","10 Kopecks","Standard circulation coins","1961-1991","Round","Nickel brass","1.6","17.27","1981","1981","","1","VF","","","18.71"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","0.1","10 Kopecks","Standard circulation coins","1961-1991","Round","Nickel brass","1.6","17.27","1987","1987","","1","XF","","","24.22"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","0.1","10 Kopecks","Standard circulation coins","1961-1991","Round","Nickel brass","1.6","17.27","1988","1988","","1","XF","","","18.71"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","0.15","15 Kopecks","Standard circulation coins","1961-1991","Round","Nickel brass","2.5","19.56","1981","1981","","1","VF","","","18.71"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","0.2","20 Kopecks","Standard circulation coins","1961-1991","Round","Nickel brass","3.4","21.8","1961","1961","","1","XF","","","47.33"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","0.2","20 Kopecks","Standard circulation coins","1961-1991","Round","Nickel brass","3.4","21.8","1983","1983","","1","VF","","","27.52"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","1","1 Rouble (October Revolution)","Circulating commemorative coins","1967-1988","Round","Nickel brass","11.25","31","1967","1967","","1","XF","","","165.12"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","1","1 Rouble (Gagarin's Spaceflight)","Circulating commemorative coins","1981-1988","Round","Copper-nickel","12.8","31","1981","1981","","1","AU","","","350.05"
"Russia","Soviet Union","Sixth Rouble (1961-1991)","3","3 Rubles ""Polyglot Ruble""","Standard circulation banknotes","1961","Rectangular","Paper (without gloss, yellow-gray, stiffer; or with gloss, white)","","114","1961","1961","","1","VF","","","100.72"
"Samoa","Samoa","Tala (1967-date)","1","1 Tala - Tanumafili II (Royal Wedding)","Non-circulating coins","1981","Round","Copper-nickel","27.1","38.8","1981","1981","","1","UNC","","","500.85"
"San Marino","San Marino","Lira (1864-2001)","1","1 Lira (Freedom)","Non-circulating coins","1973","Round","Aluminium","0.7","18.2","1973","1973","","1","UNC","","1973 San Marino Mint Set","115.51"
"San Marino","San Marino","Lira (1864-2001)","1","1 Lira (Struggle against Drug Abuse)","Non-circulating coins","1985","Round","Aluminium","0.625","17.2","1985","1985","R","1","UNC","","1985 San Marino Mint Set","132.09"
"San Marino","San Marino","Lira (1864-2001)","2","2 Lire (Against Hunger in the World)","Non-circulating coins","1973","Round","Aluminium","0.8","18.3","1973","1973","","1","UNC","","1973 San Marino Mint Set","121.08"
"San Marino","San Marino","Lira (1864-2001)","2","2 Lire (Struggle against Drug Abuse)","Non-circulating coins","1985","Round","Aluminium","0.8","18.3","1985","1985","R","1","UNC","","1985 San Marino Mint Set","132.09"
"San Marino","San Marino","Lira (1864-2001)","5","5 Lire (Men are Citizens of the World)","Non-circulating coins","1973","Round","Aluminium","1","20.2","1973","1973","","1","UNC","","1973 San Marino Mint Set","133.79"
"San Marino","San Marino","Lira (1864-2001)","5","5 Lire (Struggle against Drug Abuse)","Circulating commemorative coins","1985","Round","Aluminium","1","20.2","1985","1985","R","1","UNC","","1985 San Marino Mint Set","177.36"
"San Marino","San Marino","Lira (1864-2001)","10","10 Lire (Safeguarding past Patrimony and Protection of Environment)","Non-circulating coins","1973","Round","Aluminium","1.6","23.3","1973","1973","","1","UNC","","1973 San Marino Mint Set","144.71"
"San Marino","San Marino","Lira (1864-2001)","10","10 Lire (Drug Prevention)","Circulating commemorative coins","1985","Round","Aluminium","1.6","23.3","1985","1985","R","1","UNC","","1985 San Marino Mint Set","189.33"
"San Marino","San Marino","Lira (1864-2001)","20","20 Lire (Human Solidarity)","Non-circulating coins","1973","Round","Aluminium bronze","3.6","21.25","1973","1973","","1","UNC","","1973 San Marino Mint Set","154.11"
"San Marino","San Marino","Lira (1864-2001)","20","20 Lire (Drug Prevention)","Circulating commemorative coins","1985","Round","Aluminium bronze","3.6","21.3","1985","1985","R","1","UNC","","1985 San Marino Mint Set","184.93"
"San Marino","San Marino","Lira (1864-2001)","50","50 Lire (Social Justice)","Non-circulating coins","1973","Round","Stainless steel","6.2","24.8","1973","1973","","1","UNC","","1973 San Marino Mint Set","167.27"
"San Marino","San Marino","Lira (1864-2001)","50","50 Lire (Drug Prevention)","Non-circulating coins","1985","Round","Stainless steel","6.25","24.8","1985","1985","R","1","UNC","","1985 San Marino Mint Set","221"
"San Marino","San Marino","Lira (1864-2001)","100","100 Lire (The Dissemination of Culture)","Non-circulating coins","1973","Round","Stainless steel","8","27.8","1973","1973","","1","UNC","","1973 San Marino Mint Set","200.81"
"San Marino","San Marino","Lira (1864-2001)","100","100 Lire","Circulating commemorative coins","1981","Round","Acmonital","8","27.8","1981","1981","R","1","UNC","","","169.06"
"San Marino","San Marino","Lira (1864-2001)","100","100 Lire (Redemption from drugs)","Circulating commemorative coins","1985","Round","Stainless steel","8","27.8","1985","1985","R","1","UNC","","1985 San Marino Mint Set","190.43"
"San Marino","San Marino","Lira (1864-2001)","200","200 Lire (Redemption from drugs)","Circulating commemorative coins","1985","Round","Aluminium bronze","5","24","1985","1985","R","1","UNC","","1985 San Marino Mint Set","330.23"
"San Marino","San Marino","Lira (1864-2001)","500","500 Lire (Peace in the World)","Non-circulating coins","1973","Round","Silver (.835)","11","29","1973","1973","","1","UNC","","1973 San Marino Mint Set","2435.99"
"San Marino","San Marino","Lira (1864-2001)","500","500 Lire (Redemption from drugs)","Circulating commemorative coins","1985","Round","Bimetallic: aluminium bronze centre in stainless steel ring","6.8","25.8","1985","1985","R","1","UNC","","1985 San Marino Mint Set","505.25"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.05","1 Qirsh / 5 Halalas - Fayṣal","Standard circulation coins","1972","Round","Copper-nickel (75% Copper, 25% Nickel)","2.5","19.5","1392","1972","","1","VF","","","44.03"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.05","1 Qirsh / 5 Halalāt - Khalid","Standard circulation coins","1977-1980","Round","Copper-nickel","2.5","19.5","1397","1977","","1","VF","","","39.81"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.05","1 Qirsh / 5 Halalāt - Khalid","Standard circulation coins","1977-1980","Round","Copper-nickel","2.5","19.5","1400","1980","","1","VF","","","37.66"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.1","2 Qirsh / 10 Halalāt - Fayṣal","Standard circulation coins","1972","Round","Copper-nickel (75% Copper, 25% Nickel)","4","21","1392","1972","","1","F","","","44.03"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.1","2 Qirsh / 10 Halalāt - Khālid","Standard circulation coins","1977-1980","Round","Copper-nickel (75% Copper, 25% Nickel)","4","21","1400","1980","","1","VF","","","52.25"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.1","2 Qirsh / 10 Halalāt - Fahd","Standard circulation coins","1988-2002","Round","Copper-nickel","4","21","1408","1988","","1","VF","","","33.02"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.25","¼ Riyal / 25 Halālah - Khālid","Standard circulation coins","1977-1980","Round","Copper-nickel (75% Copper, 25% Nickel)","5","23","1400","1980","","1","F","","","34.6"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.25","¼ Riyal / 25 Halālah - Fahd","Standard circulation coins","1988-2002","Round","Copper-nickel","5","23","1408","1988","","1","VF","","","50.64"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.25","¼ Riyal / 25 Halālah - Abdullāh","Standard circulation coins","2009-2014","Round","Copper-nickel","5","23","1435","2014","","1","XF","","","40.69"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.5","½ Riyal / 50 Halalah - Khālid","Standard circulation coins","1977-1980","Round","Copper-nickel (75% Copper, 25% Nickel)","6.5","26","1400","1980","","1","VF","","","36.33"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","0.5","½ Riyal / 50 Halalah - Abdullāh","Standard circulation coins","2007-2015","Round","Copper-nickel","6.5","26","1431","2010","","1","XF","","","43.51"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","1","1 Riyal / 100 Halalah - Khālid","Standard circulation coins","1976-1980","Round","Copper-nickel (75% Copper, 25% Nickel)","10","30","1396","1976","","1","VF","","","66.05"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","1","1 Riyal - Fahd bin Abdulaziz","Standard circulation banknotes","1984","Rectangular","Paper","","134","","","","1","","","",""
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","1","1 Riyal","Standard circulation banknotes","2007-2016","Rectangular","Paper","","134","1428","2007","","1","F","","","78.15"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","1","1 Riyal","Standard circulation banknotes","2007-2016","Rectangular","Paper","","134","1428","2007","","1","F","","","78.15"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","1","1 Riyal","Standard circulation banknotes","2007-2016","Rectangular","Paper","","134","1430","2009","","1","F","","","51.32"
"Saudi Arabia","Saudi Arabia","Riyal (1960-date)","10","10 Riyals - Fahd bin Abdulaziz","Standard circulation banknotes","1983","Rectangular","Paper","","150","","","","1","","","",""
"Seychelles","Seychelles","Rupee (1914-date)","0.25","25 Cents","Standard circulation coins","1993-2012","Round","Nickel plated steel","2.97","18.9","1997","1997","PM","1","","","",""
"Singapore","Singapore","Dollar (1967-date)","0.01","1 Cent (magnetic)","Standard circulation coins","1976-1985","Round","Copper clad steel (90% Steel, 10% Copper)","1.744","17.78","1981","1981","","1","UNC","","1981 Singapore UNC Coin Set","69.35"
"Singapore","Singapore","Dollar (1967-date)","0.01","1 Cent (ribbon downwards)","Standard circulation coins","1992-2002","Round","Copper plated zinc","1.24","15.9","1994","1994","","1","XF","","","16.51"
"Singapore","Singapore","Dollar (1967-date)","0.05","5 Cents (non-magnetic)","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","1.41","16.25","1969","1969","","1","XF","","","34.12"
"Singapore","Singapore","Dollar (1967-date)","0.05","5 Cents (non-magnetic)","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","1.41","16.25","1976","1976","","1","XF","","","31.73"
"Singapore","Singapore","Dollar (1967-date)","0.05","5 Cents (non-magnetic)","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","1.41","16.25","1977","1977","","1","XF","","","45.24"
"Singapore","Singapore","Dollar (1967-date)","0.05","5 Cents (non-magnetic)","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","1.41","16.25","1981","1981","","1","UNC","","1981 Singapore UNC Coin Set","55.04"
"Singapore","Singapore","Dollar (1967-date)","0.05","5 Cents (ribbon upwards)","Standard circulation coins","1985-1991","Round","Aluminium bronze","1.56","16.75","1990","1990","","1","XF","","","23.12"
"Singapore","Singapore","Dollar (1967-date)","0.1","10 Cents","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1971","1971","","1","XF","","","27.52"
"Singapore","Singapore","Dollar (1967-date)","0.1","10 Cents","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1980","1980","","1","VF","","","26.42"
"Singapore","Singapore","Dollar (1967-date)","0.1","10 Cents","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","2.83","19.41","1981","1981","","1","UNC","","1981 Singapore UNC Coin Set","55.04"
"Singapore","Singapore","Dollar (1967-date)","0.1","10 Cents (ribbon upwards)","Standard circulation coins","1985-1991","Round","Copper-nickel","2.6","18.5","1986","1986","","1","VF","","","18.71"
"Singapore","Singapore","Dollar (1967-date)","0.1","10 Cents (ribbon upwards)","Standard circulation coins","1985-1991","Round","Copper-nickel","2.6","18.5","1991","1991","","1","XF","","","22.02"
"Singapore","Singapore","Dollar (1967-date)","0.2","20 Cents","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","5.66","23.6","1981","1981","","1","UNC","","1981 Singapore UNC Coin Set","111.18"
"Singapore","Singapore","Dollar (1967-date)","0.5","50 Cents","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","9.33","27.76","1981","1981","","1","UNC","","1981 Singapore UNC Coin Set","110.08"
"Singapore","Singapore","Dollar (1967-date)","0.5","50 Cents (ribbon downwards)","Standard circulation coins","1992-2013","Round","Copper-nickel","7.29","24.66","1995","1995","sm","1","VF","","","38.53"
"Singapore","Singapore","Dollar (1967-date)","1","1 Dollar","Standard circulation coins","1967-1985","Round","Copper-nickel (75% Copper, 25% Nickel)","16.85","33.32","1981","1981","","1","UNC","","1981 Singapore UNC Coin Set","479.94"
"Singapore","Singapore","Dollar (1967-date)","1","1 Dollar (ribbon upwards)","Standard circulation coins","1987-1991","Round","Aluminium bronze","6.3","22.4","1989","1989","","1","VF","","","59.44"
"Singapore","Singapore","Dollar (1967-date)","5","5 Dollars (Changi Airport)","Non-circulating coins","1981","Round","Copper-nickel","17","33.5","1981","1981","","1","AU","","",""
"Singapore","Singapore","Dollar (1967-date)","10","10 Dollars (Year of the Rooster)","Non-circulating coins","1981","Round","Nickel","28.2","40.5","1981","1981","","1","UNC","","","958.77"
"Slovakia","Slovakia","Koruna (1993-2008)","20","20 Korun","Standard circulation banknotes","1993-2006","Rectangular","Paper","","128","2004","2004","","1","","","",""
"Solomon Islands","Solomon Islands","Dollar (1977-date)","40","40 Dollars (40 Years of Independence)","Circulating commemorative banknotes","2018","Rectangular","Polymer (Safeguard)","","140","","2018","","1","UNC","","","1210.85"
"Somalia","Somalia","Shilling (1962-date)","10","10 Shillings (FAO)","Non-circulating coins","1999-2002","Round","Aluminium","1.4","22","2000","2000","","1","UNC","","","142"
"Somalia","Somalia","Shilling (1962-date)","100","100 Shilin / 100 Shillings","Standard circulation banknotes","1981","Rectangular","Paper","","165","1981","1981","","1","F","","",""
"South Africa","South Africa","Rand (1961-date)","1","1 Rand (Ningizimu Afrika - Afurika Tshipembe)","Standard circulation coins","2007-2019","Round","Nickel plated copper","4","20","2007","2007","","1","VF","","","47.98"
"South Africa","South Africa","Rand (1961-date)","2","2 Rand (SUID-AFRIKA - SOUTH AFRICA)","Standard circulation coins","1989-1995","Round","Nickel plated copper (Core: 94% Copper; Cladding: 6% Nickel)","5.5","23","1990","1990","","1","","","",""
"South Africa","South Africa","Rand (1961-date)","5","5 Rand (SOUTH AFRICA - SUID-AFRIKA)","Standard circulation coins","1994-1995","Round","Nickel plated copper","7","26","1994","1994","","1","VF","","","84.76"
"South Korea","South Korea","New won (1962-date)","100","100 Won","Standard circulation coins","1983-2026","Round","Copper-nickel (75% Copper, 25% Nickel)","5.42","24","1989","1989","","1","","","",""
"South Korea","South Korea","New won (1962-date)","500","500 Won","Standard circulation coins","1982-2026","Round","Copper-nickel (75% Copper, 25% Nickel)","7.7","26.5","1994","1994","","1","","","",""
"South Korea","South Korea","New won (1962-date)","1000","1000 Won","Standard circulation banknotes","2007","Rectangular","Paper","","136","","2007","","2","","","",""
"South Korea","South Korea","New won (1962-date)","5000","5000 Won","Standard circulation banknotes","2006","Rectangular","Paper","","142","","2006","","1","","","",""
"Spain","Spain","Peseta (1868-2001)","1","1 Peseta - Francisco Franco (Ávalos)","Standard circulation coins","1967-1975","Round","Aluminium bronze (92.5% copper, 7.5% aluminium)","3.5","21","1966","1973","🟌","1","F","","","12.11"
"Spain","Spain","Peseta (1868-2001)","100","100 Pesetas - Juan Carlos I (Value as ""CIEN"")","Standard circulation coins","1982-1990","Round","Aluminium bronze (88.4% copper, 5% nickel, 5% aluminium, 1% iron, 0.6% manganese)","9.25","24.5","1988","1988","M","1","VF","","","120.7"
